age_id,nea,year,age,age_class,alive_status
5139,1270,1986,NULL,U,A
5140,1270,1987,NULL,U,A
5141,1270,1988,NULL,A,A
5142,1270,1989,NULL,A,A
5143,1270,1990,NULL,A,A
5144,1270,1991,NULL,A,A
5145,1270,1992,NULL,A,A
5146,1270,1993,NULL,A,A
5147,1270,1994,NULL,A,A
5148,1270,1995,NULL,A,A
5149,1270,1996,NULL,A,A
5150,1270,1997,NULL,A,A
5151,1270,1998,NULL,A,A
5152,1270,1999,NULL,A,A
5153,1270,2000,NULL,A,A
5154,1270,2001,NULL,A,A
5155,1270,2002,NULL,A,A
5156,1270,2003,NULL,A,A
5157,1270,2004,NULL,A,A
5158,1270,2005,NULL,A,A
5159,1270,2006,NULL,A,A
5160,1270,2007,NULL,A,A
5161,1270,2008,NULL,A,A
5162,1270,2009,NULL,A,A
5163,1270,2010,NULL,A,A
5164,1270,2011,NULL,A,A
5165,1270,2012,NULL,A,A
5166,1270,2013,NULL,A,A
5167,1270,2014,NULL,A,A
5168,1270,2015,NULL,A,A
5169,1270,2016,NULL,A,A
5170,1270,2017,NULL,A,A
5171,1270,2018,NULL,A,A
5172,1271,1978,NULL,U,A
5173,1271,1979,NULL,U,A
5174,1271,1980,NULL,U,A
5175,1271,1981,NULL,U,A
5176,1271,1982,NULL,U,A
5177,1271,1983,NULL,U,A
5178,1271,1984,NULL,U,A
5179,1271,1985,NULL,U,A
5180,1271,1986,NULL,A,A
5181,1271,1987,NULL,A,A
5182,1271,1988,NULL,A,A
5183,1271,1989,NULL,A,A
5184,1271,1990,NULL,A,A
5185,1271,1991,NULL,A,A
5186,1271,1992,NULL,A,A
5187,1271,1993,NULL,A,A
5188,1271,1994,NULL,A,A
5189,1271,1995,NULL,A,A
5190,1271,1996,NULL,A,A
5191,1271,1997,NULL,A,A
5192,1271,1998,NULL,A,A
5193,1271,1999,NULL,A,A
5194,1271,2000,NULL,A,A
5195,1271,2001,NULL,A,A
5196,1271,2002,NULL,A,A
5197,1271,2003,NULL,A,A
5198,1271,2004,NULL,A,A
5199,1271,2005,NULL,A,A
5200,1271,2006,NULL,A,A
5201,1271,2007,NULL,A,A
5202,1271,2008,NULL,A,A
5203,1271,2009,NULL,A,A
5204,1271,2010,NULL,A,A
5205,1271,2011,NULL,A,A
5206,1271,2012,NULL,A,A
5207,1271,2013,NULL,A,A
5208,1271,2014,NULL,A,A
5209,1271,2015,NULL,A,A
5210,1271,2016,NULL,A,A
5211,1271,2017,NULL,A,A
5212,1271,2018,NULL,A,A
5213,1272,1982,NULL,U,A
5214,1272,1983,NULL,U,A
5215,1272,1984,NULL,U,A
5216,1272,1985,NULL,U,A
5217,1272,1986,NULL,U,A
5218,1272,1987,NULL,U,A
5219,1272,1988,NULL,U,A
5220,1272,1989,NULL,U,A
5221,1272,1990,NULL,A,A
5222,1272,1991,NULL,A,A
5223,1272,1992,NULL,A,A
5224,1272,1993,NULL,A,A
5225,1272,1994,NULL,A,OP
5226,1272,1995,NULL,A,OSP
5227,1272,1996,NULL,A,R
5228,1272,1997,NULL,A,A
5229,1272,1998,NULL,A,A
5230,1272,1999,NULL,A,A
5231,1272,2000,NULL,A,A
5232,1272,2001,NULL,A,A
5233,1272,2002,NULL,A,A
5234,1272,2003,NULL,A,A
5235,1272,2004,NULL,A,A
5236,1272,2005,NULL,A,A
5237,1272,2006,NULL,A,A
5238,1272,2007,NULL,A,A
5239,1272,2008,NULL,A,A
5240,1272,2009,NULL,A,A
5241,1272,2010,NULL,A,A
5242,1272,2011,NULL,A,A
5243,1272,2012,NULL,A,A
5244,1272,2013,NULL,A,A
5245,1272,2014,NULL,A,A
5246,1272,2015,NULL,A,A
5247,1272,2016,NULL,A,A
5248,1272,2017,NULL,A,P
5249,1272,2018,NULL,A,SP
5250,1276,1980,NULL,U,A
5251,1276,1981,NULL,U,A
5252,1276,1982,NULL,U,A
5253,1276,1983,NULL,U,A
5254,1276,1984,NULL,U,A
5255,1276,1985,NULL,U,A
5256,1276,1986,NULL,U,A
5257,1276,1987,NULL,U,A
5258,1276,1988,NULL,A,A
5259,1276,1989,NULL,A,A
5260,1276,1990,NULL,A,A
5261,1276,1991,NULL,A,A
5262,1276,1992,NULL,A,A
5263,1276,1993,NULL,A,A
5264,1276,1994,NULL,A,OP
5265,1276,1995,NULL,A,OSP
5266,1276,1996,NULL,A,OSP
5267,1276,1997,NULL,A,OSP
5268,1276,1998,NULL,A,OSP
5269,1276,1999,NULL,A,OSP
5270,1276,2000,NULL,A,OSP
5271,1276,2001,NULL,A,R
5272,1276,2002,NULL,A,A
5273,1276,2003,NULL,A,A
5274,1276,2004,NULL,A,A
5275,1276,2005,NULL,A,A
5276,1276,2006,NULL,A,A
5277,1276,2007,NULL,A,A
5278,1276,2008,NULL,A,A
5279,1276,2009,NULL,A,A
5280,1276,2010,NULL,A,A
5281,1276,2011,NULL,A,A
5282,1276,2012,NULL,A,A
5283,1276,2013,NULL,A,A
5284,1276,2014,NULL,A,A
5285,1276,2015,NULL,A,A
5286,1276,2016,NULL,A,A
5287,1276,2017,NULL,A,A
5288,1276,2018,NULL,A,A
5289,1278,1980,NULL,U,A
5290,1278,1981,NULL,U,A
5291,1278,1982,NULL,U,A
5292,1278,1983,NULL,U,A
5293,1278,1984,NULL,U,A
5294,1278,1985,NULL,U,A
5295,1278,1986,NULL,U,A
5296,1278,1987,NULL,U,A
5297,1278,1988,NULL,A,A
5298,1278,1989,NULL,A,A
5299,1278,1990,NULL,A,A
5300,1278,1991,NULL,A,A
5301,1278,1992,NULL,A,A
5302,1278,1993,NULL,A,A
5303,1278,1994,NULL,A,A
5304,1278,1995,NULL,A,A
5305,1278,1996,NULL,A,A
5306,1278,1997,NULL,A,A
5307,1278,1998,NULL,A,A
5308,1278,1999,NULL,A,A
5309,1278,2000,NULL,A,A
5310,1278,2001,NULL,A,A
5311,1278,2002,NULL,A,A
5312,1278,2003,NULL,A,A
5313,1278,2004,NULL,A,A
5314,1278,2005,NULL,A,A
5315,1278,2006,NULL,A,A
5316,1278,2007,NULL,A,A
5317,1278,2008,NULL,A,A
5318,1278,2009,NULL,A,A
5319,1278,2010,NULL,A,A
5320,1278,2011,NULL,A,A
5321,1278,2012,NULL,A,A
5322,1278,2013,NULL,A,A
5323,1278,2014,NULL,A,A
5324,1278,2015,NULL,A,A
5325,1278,2016,NULL,A,A
5326,1278,2017,NULL,A,A
5327,1278,2018,NULL,A,A
5328,1279,1982,NULL,U,A
5329,1279,1983,NULL,U,A
5330,1279,1984,NULL,U,A
5331,1279,1985,NULL,U,A
5332,1279,1986,NULL,U,A
5333,1279,1987,NULL,U,A
5334,1279,1988,NULL,U,A
5335,1279,1989,NULL,U,A
5336,1279,1990,NULL,A,A
5337,1279,1991,NULL,A,A
5338,1279,1992,NULL,A,A
5339,1279,1993,NULL,A,A
5340,1279,1994,NULL,A,A
5341,1279,1995,NULL,A,A
5342,1279,1996,NULL,A,OP
5343,1279,1997,NULL,A,R
5344,1279,1998,NULL,A,A
5345,1279,1999,NULL,A,A
5346,1279,2000,NULL,A,A
5347,1279,2001,NULL,A,A
5348,1279,2002,NULL,A,A
5349,1279,2003,NULL,A,A
5350,1279,2004,NULL,A,A
5351,1279,2005,NULL,A,A
5352,1279,2006,NULL,A,A
5353,1279,2007,NULL,A,A
5354,1279,2008,NULL,A,A
5355,1279,2009,NULL,A,A
5356,1279,2010,NULL,A,A
5357,1279,2011,NULL,A,A
5358,1279,2012,NULL,A,A
5359,1279,2013,NULL,A,A
5360,1279,2014,NULL,A,A
5361,1279,2015,NULL,A,A
5362,1279,2016,NULL,A,A
5363,1279,2017,NULL,A,A
5364,1279,2018,NULL,A,P
5365,1280,1982,NULL,U,A
5366,1280,1983,NULL,U,A
5367,1280,1984,NULL,U,A
5368,1280,1985,NULL,U,A
5369,1280,1986,NULL,U,A
5370,1280,1987,NULL,U,A
5371,1280,1988,NULL,U,A
5372,1280,1989,NULL,U,A
5373,1280,1990,NULL,A,A
5374,1280,1991,NULL,A,A
5375,1280,1992,NULL,A,A
5376,1280,1993,NULL,A,A
5377,1280,1994,NULL,A,A
5378,1280,1995,NULL,A,A
5379,1280,1996,NULL,A,A
5380,1280,1997,NULL,A,A
5381,1280,1998,NULL,A,A
5382,1280,1999,NULL,A,A
5383,1280,2000,NULL,A,A
5384,1280,2001,NULL,A,A
5385,1280,2002,NULL,A,A
5386,1280,2003,NULL,A,A
5387,1280,2004,NULL,A,A
5388,1280,2005,NULL,A,A
5389,1280,2006,NULL,A,A
5390,1280,2007,NULL,A,A
5391,1280,2008,NULL,A,A
5392,1280,2009,NULL,A,A
5393,1280,2010,NULL,A,A
5394,1280,2011,NULL,A,A
5395,1280,2012,NULL,A,A
5396,1280,2013,NULL,A,A
5397,1280,2014,NULL,A,A
5398,1280,2015,NULL,A,A
5399,1280,2016,NULL,A,A
5400,1280,2017,NULL,A,A
5401,1280,2018,NULL,A,A
5402,1281,1981,NULL,U,A
5403,1281,1982,NULL,U,A
5404,1281,1983,NULL,U,A
5405,1281,1984,NULL,U,A
5406,1281,1985,NULL,A,A
5407,1281,1986,NULL,A,A
5408,1281,1987,NULL,A,A
5409,1281,1988,NULL,A,A
5410,1281,1989,NULL,A,A
5411,1281,1990,NULL,A,A
5412,1281,1991,NULL,A,A
5413,1281,1992,NULL,A,A
5414,1281,1993,NULL,A,A
5415,1281,1994,NULL,A,A
5416,1281,1995,NULL,A,A
5417,1281,1996,NULL,A,A
5418,1281,1997,NULL,A,A
5419,1281,1998,NULL,A,A
5420,1281,1999,NULL,A,A
5421,1281,2000,NULL,A,A
5422,1281,2001,NULL,A,A
5423,1281,2002,NULL,A,A
5424,1281,2003,NULL,A,A
5425,1281,2004,NULL,A,A
5426,1281,2005,NULL,A,A
5427,1281,2006,NULL,A,A
5428,1281,2007,NULL,A,A
5429,1281,2008,NULL,A,A
5430,1281,2009,NULL,A,A
5431,1281,2010,NULL,A,A
5432,1281,2011,NULL,A,A
5433,1281,2012,NULL,A,A
5434,1281,2013,NULL,A,A
5435,1281,2014,NULL,A,A
5436,1281,2015,NULL,A,A
5437,1281,2016,NULL,A,A
5438,1281,2017,NULL,A,A
5439,1281,2018,NULL,A,A
5440,1283,1982,NULL,U,A
5441,1283,1983,NULL,U,A
5442,1283,1984,NULL,U,A
5443,1283,1985,NULL,U,A
5444,1283,1986,NULL,U,A
5445,1283,1987,NULL,U,A
5446,1283,1988,NULL,U,A
5447,1283,1989,NULL,U,A
5448,1283,1990,NULL,A,A
5449,1283,1991,NULL,A,A
5450,1283,1992,NULL,A,A
5451,1283,1993,NULL,A,A
5452,1283,1994,NULL,A,A
5453,1283,1995,NULL,A,A
5454,1283,1996,NULL,A,A
5455,1283,1997,NULL,A,A
5456,1283,1998,NULL,A,A
5457,1283,1999,NULL,A,A
5458,1283,2000,NULL,A,A
5459,1283,2001,NULL,A,A
5460,1283,2002,NULL,A,A
5461,1283,2003,NULL,A,A
5462,1283,2004,NULL,A,A
5463,1283,2005,NULL,A,A
5464,1283,2006,NULL,A,A
5465,1283,2007,NULL,A,A
5466,1283,2008,NULL,A,A
5467,1283,2009,NULL,A,A
5468,1283,2010,NULL,A,A
5469,1283,2011,NULL,A,A
5470,1283,2012,NULL,A,A
5471,1283,2013,NULL,A,A
5472,1283,2014,NULL,A,A
5473,1283,2015,NULL,A,A
5474,1283,2016,NULL,A,A
5475,1283,2017,NULL,A,A
5476,1283,2018,NULL,A,A
5477,1284,1982,NULL,U,A
5478,1284,1983,NULL,U,A
5479,1284,1984,NULL,U,A
5480,1284,1985,NULL,U,A
5481,1284,1986,NULL,A,A
5482,1284,1987,NULL,A,A
5483,1284,1988,NULL,A,A
5484,1284,1989,NULL,A,A
5485,1284,1990,NULL,A,A
5486,1284,1991,NULL,A,A
5487,1284,1992,NULL,A,A
5488,1284,1993,NULL,A,A
5489,1284,1994,NULL,A,A
5490,1284,1995,NULL,A,A
5491,1284,1996,NULL,A,P
5492,1284,1997,NULL,A,SP
5493,1284,1998,NULL,A,SP
5494,1284,1999,NULL,A,SP
5495,1284,2000,NULL,A,SP
5496,1284,2001,NULL,A,SP
5497,1284,2002,NULL,A,SP
5498,1284,2003,NULL,A,SP
5499,1284,2004,NULL,A,SP
5500,1284,2005,NULL,A,SP
5501,1284,2006,NULL,A,SP
5502,1284,2007,NULL,A,SP
5503,1284,2008,NULL,A,SP
5504,1284,2009,NULL,A,SP
5505,1284,2010,NULL,A,SP
5506,1284,2011,NULL,A,SP
5507,1284,2012,NULL,A,SP
5508,1284,2013,NULL,A,SP
5509,1284,2014,NULL,A,SP
5510,1284,2015,NULL,A,SP
5511,1284,2016,NULL,A,SP
5512,1284,2017,NULL,A,SP
5513,1284,2018,NULL,A,SP
5514,1301,1983,0,C,A
5515,1301,1984,1,J,A
5516,1301,1985,2,J,A
5517,1301,1986,3,J,A
5518,1301,1987,4,J,A
5519,1301,1988,5,A,A
5520,1301,1989,6,A,A
5521,1301,1990,7,A,A
5522,1301,1991,8,A,A
5523,1301,1992,9,A,A
5524,1301,1993,10,A,A
5525,1301,1994,11,A,A
5526,1301,1995,12,A,A
5527,1301,1996,13,A,A
5528,1301,1997,14,A,A
5529,1301,1998,15,A,A
5530,1301,1999,16,A,A
5531,1301,2000,17,A,A
5532,1301,2001,18,A,A
5533,1301,2002,19,A,A
5534,1301,2003,20,A,A
5535,1301,2004,21,A,A
5536,1301,2005,22,A,A
5537,1301,2006,23,A,A
5538,1301,2007,24,A,A
5539,1301,2008,25,A,A
5540,1301,2009,26,A,A
5541,1301,2010,27,A,A
5542,1301,2011,28,A,A
5543,1301,2012,29,A,A
5544,1301,2013,30,A,A
5545,1301,2014,31,A,A
5546,1301,2015,32,A,A
5547,1301,2016,33,A,A
5548,1301,2017,34,A,A
5549,1301,2018,35,A,A
5550,1302,1983,0,C,A
5551,1302,1984,1,J,A
5552,1302,1985,2,J,A
5553,1302,1986,3,J,A
5554,1302,1987,4,J,A
5555,1302,1988,5,J,A
5556,1302,1989,6,J,A
5557,1302,1990,7,J,A
5558,1302,1991,8,J,P
5559,1302,1992,9,A,SP
5560,1302,1993,10,A,SP
5561,1302,1994,11,A,SP
5562,1302,1995,12,A,SP
5563,1302,1996,13,A,SP
5564,1302,1997,14,A,SP
5565,1302,1998,15,A,SP
5566,1302,1999,16,A,SP
5567,1302,2000,17,A,SP
5568,1302,2001,18,A,SP
5569,1302,2002,19,A,SP
5570,1302,2003,20,A,SP
5571,1302,2004,21,A,SP
5572,1302,2005,22,A,SP
5573,1302,2006,23,A,SP
5574,1302,2007,24,A,SP
5575,1302,2008,25,A,SP
5576,1302,2009,26,A,SP
5577,1302,2010,27,A,SP
5578,1302,2011,28,A,SP
5579,1302,2012,29,A,SP
5580,1302,2013,30,A,SP
5581,1302,2014,31,A,SP
5582,1302,2015,32,A,SP
5583,1302,2016,33,A,SP
5584,1302,2017,34,A,SP
5585,1302,2018,35,A,SP
5586,1303,1979,NULL,U,A
5587,1303,1980,NULL,U,A
5588,1303,1981,NULL,U,A
5589,1303,1982,NULL,U,A
5590,1303,1983,NULL,A,A
5591,1303,1984,NULL,A,A
5592,1303,1985,NULL,A,A
5593,1303,1986,NULL,A,A
5594,1303,1987,NULL,A,A
5595,1303,1988,NULL,A,A
5596,1303,1989,NULL,A,A
5597,1303,1990,NULL,A,A
5598,1303,1991,NULL,A,A
5599,1303,1992,NULL,A,A
5600,1303,1993,NULL,A,A
5601,1303,1994,NULL,A,A
5602,1303,1995,NULL,A,A
5603,1303,1996,NULL,A,A
5604,1303,1997,NULL,A,A
5605,1303,1998,NULL,A,A
5606,1303,1999,NULL,A,A
5607,1303,2000,NULL,A,A
5608,1303,2001,NULL,A,A
5609,1303,2002,NULL,A,A
5610,1303,2003,NULL,A,A
5611,1303,2004,NULL,A,A
5612,1303,2005,NULL,A,A
5613,1303,2006,NULL,A,A
5614,1303,2007,NULL,A,A
5615,1303,2008,NULL,A,A
5616,1303,2009,NULL,A,A
5617,1303,2010,NULL,A,A
5618,1303,2011,NULL,A,D
5619,1304,1980,NULL,U,A
5620,1304,1981,NULL,U,A
5621,1304,1982,NULL,U,A
5622,1304,1983,NULL,U,A
5623,1304,1984,NULL,U,A
5624,1304,1985,NULL,U,A
5625,1304,1986,NULL,U,A
5626,1304,1987,NULL,U,A
5627,1304,1988,NULL,A,A
5628,1304,1989,NULL,A,A
5629,1304,1990,NULL,A,A
5630,1304,1991,NULL,A,A
5631,1304,1992,NULL,A,A
5632,1304,1993,NULL,A,A
5633,1304,1994,NULL,A,A
5634,1304,1995,NULL,A,A
5635,1304,1996,NULL,A,A
5636,1304,1997,NULL,A,A
5637,1304,1998,NULL,A,A
5638,1304,1999,NULL,A,A
5639,1304,2000,NULL,A,A
5640,1304,2001,NULL,A,A
5641,1304,2002,NULL,A,A
5642,1304,2003,NULL,A,A
5643,1304,2004,NULL,A,A
5644,1304,2005,NULL,A,A
5645,1304,2006,NULL,A,A
5646,1304,2007,NULL,A,A
5647,1304,2008,NULL,A,A
5648,1304,2009,NULL,A,A
5649,1304,2010,NULL,A,A
5650,1304,2011,NULL,A,A
5651,1304,2012,NULL,A,A
5652,1304,2013,NULL,A,A
5653,1304,2014,NULL,A,A
5654,1304,2015,NULL,A,A
5655,1304,2016,NULL,A,A
5656,1304,2017,NULL,A,A
5657,1304,2018,NULL,A,A
5658,1306,1983,NULL,U,A
5659,1306,1984,NULL,U,A
5660,1306,1985,NULL,U,A
5661,1306,1986,NULL,U,A
5662,1306,1987,NULL,U,A
5663,1306,1988,NULL,U,A
5664,1306,1989,NULL,U,A
5665,1306,1990,NULL,U,A
5666,1306,1991,NULL,A,A
5667,1306,1992,NULL,A,A
5668,1306,1993,NULL,A,A
5669,1306,1994,NULL,A,A
5670,1306,1995,NULL,A,A
5671,1306,1996,NULL,A,A
5672,1306,1997,NULL,A,A
5673,1306,1998,NULL,A,A
5674,1306,1999,NULL,A,A
5675,1306,2000,NULL,A,A
5676,1306,2001,NULL,A,A
5677,1306,2002,NULL,A,A
5678,1306,2003,NULL,A,A
5679,1306,2004,NULL,A,A
5680,1306,2005,NULL,A,A
5681,1306,2006,NULL,A,A
5682,1306,2007,NULL,A,A
5683,1306,2008,NULL,A,A
5684,1306,2009,NULL,A,A
5685,1306,2010,NULL,A,A
5686,1306,2011,NULL,A,A
5687,1306,2012,NULL,A,A
5688,1306,2013,NULL,A,A
5689,1306,2014,NULL,A,A
5690,1306,2015,NULL,A,A
5691,1306,2016,NULL,A,A
5692,1306,2017,NULL,A,A
5693,1306,2018,NULL,A,A
5694,1307,1974,NULL,U,A
5695,1307,1975,NULL,U,A
5696,1307,1976,NULL,U,A
5697,1307,1977,NULL,U,A
5698,1307,1978,NULL,U,A
5699,1307,1979,NULL,U,A
5700,1307,1980,NULL,U,A
5701,1307,1981,NULL,U,A
5702,1307,1982,NULL,A,A
5703,1307,1983,NULL,A,A
5704,1307,1984,NULL,A,A
5705,1307,1985,NULL,A,A
5706,1307,1986,NULL,A,A
5707,1307,1987,NULL,A,A
5708,1307,1988,NULL,A,A
5709,1307,1989,NULL,A,A
5710,1307,1990,NULL,A,A
5711,1307,1991,NULL,A,A
5712,1307,1992,NULL,A,A
5713,1307,1993,NULL,A,A
5714,1307,1994,NULL,A,A
5715,1307,1995,NULL,A,A
5716,1307,1996,NULL,A,A
5717,1307,1997,NULL,A,A
5718,1307,1998,NULL,A,A
5719,1307,1999,NULL,A,A
5720,1307,2000,NULL,A,A
5721,1307,2001,NULL,A,A
5722,1307,2002,NULL,A,A
5723,1307,2003,NULL,A,A
5724,1307,2004,NULL,A,A
5725,1307,2005,NULL,A,A
5726,1307,2006,NULL,A,A
5727,1307,2007,NULL,A,A
5728,1307,2008,NULL,A,A
5729,1307,2009,NULL,A,A
5730,1307,2010,NULL,A,A
5731,1307,2011,NULL,A,A
5732,1307,2012,NULL,A,A
5733,1307,2013,NULL,A,A
5734,1307,2014,NULL,A,A
5735,1307,2015,NULL,A,A
5736,1307,2016,NULL,A,A
5737,1307,2017,NULL,A,A
5738,1307,2018,NULL,A,A
5739,1308,1983,0,C,A
5740,1308,1984,1,J,A
5741,1308,1985,2,J,A
5742,1308,1986,3,J,A
5743,1308,1987,4,J,A
5744,1308,1988,5,J,A
5745,1308,1989,6,J,A
5746,1308,1990,7,J,A
5747,1308,1991,8,J,A
5748,1308,1992,9,A,A
5749,1308,1993,10,A,A
5750,1308,1994,11,A,A
5751,1308,1995,12,A,A
5752,1308,1996,13,A,A
5753,1308,1997,14,A,A
5754,1308,1998,15,A,A
5755,1308,1999,16,A,A
5756,1308,2000,17,A,A
5757,1308,2001,18,A,A
5758,1308,2002,19,A,A
5759,1308,2003,20,A,A
5760,1308,2004,21,A,A
5761,1308,2005,22,A,A
5762,1308,2006,23,A,A
5763,1308,2007,24,A,A
5764,1308,2008,25,A,A
5765,1308,2009,26,A,A
5766,1308,2010,27,A,A
5767,1308,2011,28,A,D
5768,1310,1979,NULL,U,A
5769,1310,1980,NULL,U,A
5770,1310,1981,NULL,U,A
5771,1310,1982,NULL,A,A
5772,1310,1983,NULL,A,A
5773,1310,1984,NULL,A,A
5774,1310,1985,NULL,A,A
5775,1310,1986,NULL,A,A
5776,1310,1987,NULL,A,A
5777,1310,1988,NULL,A,A
5778,1310,1989,NULL,A,A
5779,1310,1990,NULL,A,A
5780,1310,1991,NULL,A,A
5781,1310,1992,NULL,A,A
5782,1310,1993,NULL,A,A
5783,1310,1994,NULL,A,A
5784,1310,1995,NULL,A,A
5785,1310,1996,NULL,A,A
5786,1310,1997,NULL,A,A
5787,1310,1998,NULL,A,A
5788,1310,1999,NULL,A,A
5789,1310,2000,NULL,A,A
5790,1310,2001,NULL,A,A
5791,1310,2002,NULL,A,A
5792,1310,2003,NULL,A,A
5793,1310,2004,NULL,A,A
5794,1310,2005,NULL,A,A
5795,1310,2006,NULL,A,A
5796,1310,2007,NULL,A,A
5797,1310,2008,NULL,A,A
5798,1310,2009,NULL,A,A
5799,1310,2010,NULL,A,A
5800,1310,2011,NULL,A,A
5801,1310,2012,NULL,A,A
5802,1310,2013,NULL,A,A
5803,1310,2014,NULL,A,A
5804,1310,2015,NULL,A,P
5805,1310,2016,NULL,A,SP
5806,1310,2017,NULL,A,SP
5807,1310,2018,NULL,A,SP
5808,1311,1983,0,C,A
5809,1311,1984,1,J,A
5810,1311,1985,2,J,A
5811,1311,1986,3,J,A
5812,1311,1987,4,J,A
5813,1311,1988,5,J,A
5814,1311,1989,6,J,A
5815,1311,1990,7,J,A
5816,1311,1991,8,J,A
5817,1311,1992,9,A,A
5818,1311,1993,10,A,A
5819,1311,1994,11,A,A
5820,1311,1995,12,A,A
5821,1311,1996,13,A,A
5822,1311,1997,14,A,A
5823,1311,1998,15,A,A
5824,1311,1999,16,A,A
5825,1311,2000,17,A,A
5826,1311,2001,18,A,A
5827,1311,2002,19,A,A
5828,1311,2003,20,A,A
5829,1311,2004,21,A,A
5830,1311,2005,22,A,A
5831,1311,2006,23,A,A
5832,1311,2007,24,A,A
5833,1311,2008,25,A,A
5834,1311,2009,26,A,A
5835,1311,2010,27,A,A
5836,1311,2011,28,A,A
5837,1311,2012,29,A,A
5838,1311,2013,30,A,D
5839,1312,1983,NULL,A,A
5840,1312,1984,NULL,A,A
5841,1312,1985,NULL,A,A
5842,1312,1986,NULL,A,A
5843,1312,1987,NULL,A,A
5844,1312,1988,NULL,A,A
5845,1312,1989,NULL,A,P
5846,1312,1990,NULL,A,SP
5847,1312,1991,NULL,A,SP
5848,1312,1992,NULL,A,SP
5849,1312,1993,NULL,A,SP
5850,1312,1994,NULL,A,SP
5851,1312,1995,NULL,A,SP
5852,1312,1996,NULL,A,SP
5853,1312,1997,NULL,A,SP
5854,1312,1998,NULL,A,SP
5855,1312,1999,NULL,A,SP
5856,1312,2000,NULL,A,SP
5857,1312,2001,NULL,A,SP
5858,1312,2002,NULL,A,SP
5859,1312,2003,NULL,A,SP
5860,1312,2004,NULL,A,SP
5861,1312,2005,NULL,A,SP
5862,1312,2006,NULL,A,SP
5863,1312,2007,NULL,A,SP
5864,1312,2008,NULL,A,SP
5865,1312,2009,NULL,A,SP
5866,1312,2010,NULL,A,SP
5867,1312,2011,NULL,A,SP
5868,1312,2012,NULL,A,SP
5869,1312,2013,NULL,A,SP
5870,1312,2014,NULL,A,SP
5871,1312,2015,NULL,A,SP
5872,1312,2016,NULL,A,SP
5873,1312,2017,NULL,A,SP
5874,1312,2018,NULL,A,SP
5875,1314,1983,NULL,A,A
5876,1314,1984,NULL,A,A
5877,1314,1985,NULL,A,A
5878,1314,1986,NULL,A,A
5879,1314,1987,NULL,A,A
5880,1314,1988,NULL,A,A
5881,1314,1989,NULL,A,A
5882,1314,1990,NULL,A,A
5883,1314,1991,NULL,A,A
5884,1314,1992,NULL,A,A
5885,1314,1993,NULL,A,A
5886,1314,1994,NULL,A,A
5887,1314,1995,NULL,A,A
5888,1314,1996,NULL,A,A
5889,1314,1997,NULL,A,P
5890,1314,1998,NULL,A,SP
5891,1314,1999,NULL,A,SP
5892,1314,2000,NULL,A,SP
5893,1314,2001,NULL,A,SP
5894,1314,2002,NULL,A,SP
5895,1314,2003,NULL,A,SP
5896,1314,2004,NULL,A,SP
5897,1314,2005,NULL,A,SP
5898,1314,2006,NULL,A,SP
5899,1314,2007,NULL,A,SP
5900,1314,2008,NULL,A,SP
5901,1314,2009,NULL,A,SP
5902,1314,2010,NULL,A,SP
5903,1314,2011,NULL,A,SP
5904,1314,2012,NULL,A,SP
5905,1314,2013,NULL,A,SP
5906,1314,2014,NULL,A,SP
5907,1314,2015,NULL,A,SP
5908,1314,2016,NULL,A,SP
5909,1314,2017,NULL,A,SP
5910,1314,2018,NULL,A,SP
5911,1315,1983,0,C,A
5912,1315,1984,1,J,A
5913,1315,1985,2,J,A
5914,1315,1986,3,J,A
5915,1315,1987,4,J,A
5916,1315,1988,5,J,A
5917,1315,1989,6,J,A
5918,1315,1990,7,J,A
5919,1315,1991,8,A,A
5920,1315,1992,9,A,A
5921,1315,1993,10,A,A
5922,1315,1994,11,A,A
5923,1315,1995,12,A,A
5924,1315,1996,13,A,A
5925,1315,1997,14,A,A
5926,1315,1998,15,A,A
5927,1315,1999,16,A,A
5928,1315,2000,17,A,A
5929,1315,2001,18,A,A
5930,1315,2002,19,A,A
5931,1315,2003,20,A,A
5932,1315,2004,21,A,A
5933,1315,2005,22,A,A
5934,1315,2006,23,A,A
5935,1315,2007,24,A,A
5936,1315,2008,25,A,A
5937,1315,2009,26,A,A
5938,1315,2010,27,A,A
5939,1315,2011,28,A,A
5940,1315,2012,29,A,A
5941,1315,2013,30,A,A
5942,1315,2014,31,A,A
5943,1315,2015,32,A,A
5944,1315,2016,33,A,A
5945,1315,2017,34,A,A
5946,1315,2018,35,A,A
5947,1316,1980,NULL,A,A
5948,1316,1981,NULL,A,A
5949,1316,1982,NULL,A,A
5950,1316,1983,NULL,A,A
5951,1316,1984,NULL,A,A
5952,1316,1985,NULL,A,A
5953,1316,1986,NULL,A,A
5954,1316,1987,NULL,A,A
5955,1316,1988,NULL,A,A
5956,1316,1989,NULL,A,P
5957,1316,1990,NULL,A,SP
5958,1316,1991,NULL,A,SP
5959,1316,1992,NULL,A,SP
5960,1316,1993,NULL,A,SP
5961,1316,1994,NULL,A,SP
5962,1316,1995,NULL,A,SP
5963,1316,1996,NULL,A,SP
5964,1316,1997,NULL,A,SP
5965,1316,1998,NULL,A,SP
5966,1316,1999,NULL,A,SP
5967,1316,2000,NULL,A,SP
5968,1316,2001,NULL,A,SP
5969,1316,2002,NULL,A,SP
5970,1316,2003,NULL,A,SP
5971,1316,2004,NULL,A,SP
5972,1316,2005,NULL,A,SP
